RAJ2000,DEJ2000,Vmag,e_Vmag,Bmag,e_Bmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,fuv_mag,nuv_mag,err,present,min_mag,max_mag
130.388165,9.28975,11.537,0.031,12.102,0.142,12.147,0.831,11.544,0.142,11.947,1.069,21.264,15.383,1.369164343678289,0,14.0,15.25
130.515864,8.751922,13.791,0.091,14.31,0.089,14.578,1.037,13.639,0.09,13.971,0.874,23.102,17.936,1.3651179436224548,0,14.0,15.25
325.426496,11.307943,11.828,0.058,12.363,0.078,12.391,0.878,11.761,0.106,11.98,1.031,21.92,15.842,1.3618109266708065,0,14.0,15.25
128.729226,7.604492,12.524,0.036,12.979,0.066,13.18,0.89,12.485,0.031,13.125,1.027,21.255,15.986,1.361411767247514,0,14.0,15.25
120.373227,23.110295,11.015,0.053,11.647,0.045,11.325,0.022,10.887,0.034,11.519,1.358,22.575,15.825,1.3603815641208905,0,14.0,15.25
129.488901,8.237504,10.045,0.045,11.007,0.117,10.952,0.921,9.873,0.321,10.083,0.94,23.763,16.97,1.3603661271878245,0,14.0,15.25
130.113165,8.859364,13.559,0.041,14.115,0.091,14.152,0.802,13.511,0.168,13.882,1.081,22.846,17.255,1.3601290379960278,0,14.0,15.25
136.168837,14.346731,13.822,0.032,14.211,0.12,14.56,1.336,13.867,0.209,13.785,0.062,21.085,17.002,1.3593546262841056,1,13.75,0.11
130.321404,9.267569,12.051,0.047,12.559,0.141,12.597,0.788,12.042,0.133,12.457,1.089,21.437,15.748,1.3589128007344695,0,13.75,0.11
130.309445,8.641729,11.562,0.117,12.036,0.087,12.338,1.069,11.423,0.075,11.773,0.822,22.152,15.468,1.3584285038234438,0,13.75,0.11
128.956721,30.237793,11.673,0.043,12.193,0.257,11.848,0.032,11.578,0.04,12.302,1.326,20.776,15.304,1.3523305808861974,0,13.75,0.11
120.246755,21.806148,12.218,0.075,12.78,0.055,12.507,0.012,12.076,0.079,12.732,1.344,22.945,16.458,1.349581787073314,0,13.75,0.11
325.447784,11.849356,11.596,0.059,12.194,0.077,12.303,0.97,11.468,0.073,11.662,0.917,21.117,16.048,1.340346223928728,0,13.75,0.11
136.278572,14.085752,13.754,0.009,14.195,0.077,14.55,1.337,13.667,0.033,13.606,0.026,22.99,17.543,1.3399044742070234,0,13.75,0.11
119.276151,21.91069,12.694,0.093,13.295,0.037,13.011,0.06,12.56,0.069,13.182,1.332,22.695,16.884,1.338881249401903,0,13.75,0.11
117.566392,32.166625,10.517,0.071,11.062,0.054,10.776,0.043,10.369,0.103,10.771,1.325,21.294,14.988,1.3326815073377436,0,13.75,0.11
325.768558,11.580794,10.516,0.043,11.054,0.091,11.191,0.976,10.434,0.08,10.559,0.897,21.28,14.864,1.3318089202284238,0,13.75,0.11
116.946842,32.192335,10.802,0.061,11.453,0.042,11.123,0.056,10.626,0.082,10.994,1.326,23.604,16.374,1.331773629413047,0,13.75,0.11
129.864986,8.838656,11.542,0.112,12.149,0.165,12.028,0.658,11.431,0.118,11.778,1.134,22.98,15.678,1.331395132933871,0,13.75,0.11
325.576604,11.258788,10.357,0.075,10.842,0.097,10.96,0.951,10.267,0.086,10.452,0.906,21.287,14.761,1.321993570332322,0,13.75,0.11
130.783408,8.861084,11.624,0.102,12.077,0.107,12.351,1.004,11.529,0.083,11.883,0.843,20.941,15.199,1.3218952303416485,0,13.75,0.11
116.872513,32.183385,11.007,0.047,11.573,0.044,11.283,0.044,10.892,0.075,11.305,1.315,22.333,15.812,1.319443443274474,0,13.75,0.11
117.672178,32.631226,10.492,0.053,11.099,0.038,10.798,0.071,10.319,0.054,10.732,1.313,22.434,15.85,1.317641453506985,0,13.75,0.11
129.932919,8.609124,13.519,0.098,14.094,0.181,14.111,0.768,13.458,0.191,13.745,1.029,23.146,17.374,1.314348127400043,0,13.75,0.11
40.771781,-7.264715,12.939,0.183,13.413,0.193,13.276,0.531,12.923,0.35,13.624,1.116,21.552,16.521,1.3117373974999722,0,13.75,0.11
128.768143,7.57606,13.501,0.056,13.812,0.055,14.098,0.904,13.522,0.053,14.208,0.944,19.992,16.423,1.3104663292126204,0,13.75,0.11
346.079063,14.06075,10.938,0.034,11.647,0.098,11.272,0.07,10.725,0.006,11.319,1.304,23.043,16.326,1.310004580144665,0,13.75,0.11
119.733099,21.843239,12.468,0.075,13.067,0.023,12.784,0.023,12.331,0.069,12.933,1.304,22.746,16.513,1.3083806785488694,0,13.75,0.11
346.521693,13.868785,11.448,0.049,12.09,0.064,11.721,0.03,11.196,0.048,11.79,1.301,22.306,16.236,1.3047229590989804,0,13.75,0.11
129.1464,29.835555,11.789,0.054,12.154,0.372,12.035,0.028,11.634,0.063,12.193,1.247,23.588,16.598,1.304247675865286,0,13.75,0.11
119.475961,22.730622,11.424,0.048,11.961,0.062,11.685,0.074,11.304,0.045,12.02,1.298,21.604,15.349,1.303247098596425,0,13.75,0.11
130.134027,9.039369,13.365,0.053,13.946,0.118,13.942,0.719,13.291,0.177,13.65,1.064,23.029,17.519,1.3027351994937422,0,13.75,0.11
129.224523,29.87133,11.733,0.053,11.967,0.356,11.907,0.033,11.625,0.066,12.223,1.243,20.684,15.416,1.2961631841708825,0,13.75,0.11
130.058636,8.929637,13.439,0.101,13.963,0.137,13.857,0.607,13.399,0.157,13.731,1.118,23.784,17.534,1.2930552965747444,0,13.75,0.11
340.592127,-29.361087,7.33,0.531,8.123,0.261,8.139,0.526,6.975,0.617,5.315,0.809,19.513,16.127,1.2891578646542867,1,6.15,0.11
222.996474,-2.479646,14.206,0.619,14.581,0.823,14.335,0.598,14.139,0.396,14.142,0.283,21.646,17.668,1.2864676443657648,1,14.316,0.8
129.789493,13.77775,10.341,0.009,10.944,0.008,10.595,0.056,11.077,1.282,10.057,0.079,22.75,15.281,1.285708365065733,0,14.316,0.8
120.322028,22.965443,12.137,0.055,12.689,0.029,12.407,0.026,12.006,0.046,12.894,1.283,23.267,16.381,1.2855920814939703,0,14.316,0.8
338.189042,-28.539522,11.271,0.462,11.628,0.355,11.652,0.768,11.345,0.737,11.114,0.422,20.288,14.737,1.284735770499133,0,14.316,0.8
129.894975,8.542042,14.779,0.129,15.795,0.168,15.555,0.791,14.466,0.191,14.728,0.968,23.685,21.684,1.2822055217475865,0,14.316,0.8
346.123918,14.086063,14.375,0.069,15.757,0.048,15.111,0.073,13.792,0.051,13.76,1.275,22.121,20.635,1.2808668939433168,1,14.25,14.37
325.874493,11.441553,10.858,0.024,11.426,0.085,11.521,0.946,10.807,0.076,10.866,0.854,21.278,14.962,1.2797691198024743,0,14.25,14.37
129.389971,8.192576,14.058,0.037,14.645,0.133,14.825,0.976,13.993,0.114,14.27,0.803,22.526,18.037,1.276494810016868,0,14.25,14.37
337.699757,-28.528433,11.622,0.44,12.028,0.353,11.953,0.672,11.737,0.78,11.557,0.5,21.218,15.48,1.2760066614246182,0,14.25,14.37
42.816869,-7.231439,9.582,0.024,10.082,0.05,9.969,0.187,9.434,0.004,10.202,1.26,20.431,14.056,1.2750141175688998,0,14.25,14.37
130.163789,9.170921,13.445,0.063,14.033,0.115,13.924,0.632,13.374,0.129,13.678,1.088,22.943,16.629,1.2716143283244334,0,14.25,14.37
327.683143,1.370712,11.151,1.266,11.501,0.037,11.127,0.015,10.662,0.03,10.461,0.106,22.854,16.344,1.271411027166274,0,14.25,14.37
130.469562,8.720349,11.068,0.071,11.369,0.089,11.724,1.02,11.032,0.065,11.491,0.747,18.116,14.316,1.2710609741471883,0,14.25,14.37
337.601757,-28.846111,12.716,0.423,13.691,0.346,13.372,0.674,12.616,0.786,12.194,0.493,23.803,20.58,1.2703408991290488,0,14.25,14.37
338.220953,-28.756471,10.182,0.422,10.665,0.316,10.568,0.613,10.357,0.794,10.167,0.573,20.799,14.346,1.2698322723887592,0,14.25,14.37
136.647792,57.442018,11.203,0.033,12.362,0.621,12.333,1.099,10.974,0.122,10.845,0.048,23.348,16.619,1.269534954225365,0,14.25,14.37
337.549311,-28.817226,12.038,0.444,12.531,0.347,12.442,0.666,12.119,0.777,11.904,0.483,22.786,16.383,1.2641673148756851,0,14.25,14.37
42.866244,-7.344454,12.135,0.254,12.428,0.239,12.229,0.24,12.106,0.238,12.658,1.167,18.42,15.026,1.264029271812959,1,11.92,0.35
346.309518,14.050864,11.692,0.105,12.33,0.066,11.954,0.04,11.476,0.026,12.073,1.257,23.545,16.695,1.264003955690013,0,11.92,0.35
118.49066,34.053276,11.181,0.039,11.67,0.071,11.385,0.053,11.072,0.068,11.424,1.256,21.558,15.155,1.261558956212511,0,11.92,0.35
336.006389,-29.97697,11.793,0.394,12.26,0.403,12.078,0.527,11.967,0.893,11.75,0.431,20.434,15.413,1.256417128186336,0,11.92,0.35
327.316477,4.512344,14.231,0.608,14.578,0.675,14.308,0.592,14.158,0.516,14.06,0.364,18.52,16.645,1.2547928115828526,1,13.3,14.6
337.227647,-29.17541,12.095,0.434,12.591,0.364,12.498,0.654,12.215,0.783,11.908,0.457,22.657,16.332,1.2531983083295315,0,14.6,14.62
129.875263,8.541333,10.904,0.099,11.668,0.163,11.695,0.878,10.76,0.179,10.951,0.852,22.791,16.515,1.2510791341877618,1,10.66,10.7
43.217531,-7.343508,10.157,0.019,10.686,0.055,10.397,0.016,10.028,0.024,11.041,1.249,20.851,14.738,1.2506874109864543,0,10.66,10.7
119.439631,23.054711,12.383,0.041,12.942,0.074,12.642,0.081,12.275,0.052,12.886,1.24,23.521,16.53,1.2466041873826672,0,10.66,10.7
338.079343,-28.55947,12.595,0.437,13.63,0.347,13.287,0.676,12.325,0.73,11.868,0.502,23.633,20.642,1.2462977172409488,1,12.02,12.04
129.248524,30.112955,12.696,0.032,13.172,0.038,12.89,0.03,12.545,0.038,13.19,1.244,23.123,16.996,1.245932582445776,0,12.02,12.04
39.457705,-6.594664,10.746,0.159,11.916,0.208,11.396,0.497,10.421,0.304,10.733,1.069,23.11,19.6,1.245283501858111,0,12.02,12.04
338.004058,-27.769989,11.355,0.585,11.652,0.453,11.555,0.669,11.325,0.743,10.991,0.055,19.794,14.636,1.24501767055733,0,12.02,12.04
129.968053,8.944759,11.093,0.091,11.399,0.124,11.412,0.607,11.122,0.142,11.582,1.064,17.604,14.13,1.2427252310949513,0,12.02,12.04
43.242361,-7.408056,10.041,0.021,10.46,0.054,10.232,0.036,9.911,0.008,10.975,1.24,19.341,14.099,1.241900559626253,0,12.02,12.04
40.88841,-7.540528,12.835,0.053,13.333,0.042,13.049,0.045,12.749,0.068,13.513,1.233,22.488,16.664,1.2375423225086084,0,12.02,12.04
128.185902,27.374702,11.655,0.056,12.309,0.516,12.421,1.122,11.607,0.042,11.627,0.032,18.777,14.974,1.2373617094447364,0,12.02,12.04
325.731926,12.372034,10.365,0.047,10.786,0.062,11.111,1.044,10.318,0.09,10.591,0.653,18.377,13.884,1.2371329758760778,0,12.02,12.04
42.231837,-7.740654,10.097,0.035,10.625,0.082,10.367,0.058,9.989,0.048,11.009,1.229,21.061,14.732,1.2345274399542523,0,12.02,12.04
130.046231,8.776602,12.065,0.106,12.595,0.114,12.5,0.66,11.991,0.16,12.258,1.016,22.118,16.141,1.2319448039583591,0,12.02,12.04
126.513662,35.313094,10.736,0.057,10.844,0.35,11.403,1.175,10.58,0.071,10.463,0.037,22.373,15.402,1.229952844624541,0,12.02,12.04
41.544024,-7.732835,12.729,0.04,13.343,0.072,13.0,0.016,12.649,0.08,13.507,1.224,22.283,16.817,1.2294779379883154,0,12.02,12.04
128.633426,7.442305,11.061,0.052,11.66,0.047,11.87,0.999,10.941,0.026,11.133,0.702,22.46,16.232,1.2232718422329518,0,12.02,12.04
42.308789,-6.95902,9.909,0.019,10.58,0.057,10.262,0.09,9.809,0.138,10.562,1.205,22.163,15.568,1.2176941323665809,0,12.02,12.04
42.163504,-7.573176,11.672,0.025,12.123,0.1,11.859,0.031,11.604,0.113,12.419,1.205,20.968,15.262,1.2150637843339749,0,12.02,12.04
130.103776,8.936928,10.485,0.068,10.91,0.117,10.915,0.667,10.493,0.155,10.833,0.993,18.485,13.918,1.2137858130658803,0,12.02,12.04
129.729025,8.15734,12.194,0.132,12.464,0.167,12.706,0.912,12.369,0.307,12.731,0.706,17.399,14.689,1.212329163222596,0,12.02,12.04
124.35523,14.172579,13.457,0.652,13.618,0.058,13.803,0.818,12.955,0.013,13.194,0.606,22.453,17.389,1.2103706044018088,0,12.02,12.04
130.701414,8.48125,13.891,0.07,14.468,0.08,14.635,0.945,13.751,0.025,14.042,0.747,23.238,17.884,1.2095284205011472,0,12.02,12.04
118.509037,32.542315,9.819,0.101,10.322,0.169,10.14,0.183,9.724,0.067,10.049,1.177,19.659,13.984,1.2091604525454842,0,12.02,12.04
136.021269,14.17855,13.164,0.011,13.718,0.069,13.749,0.903,13.069,0.074,13.278,0.795,23.947,17.345,1.2073905747520146,0,12.02,12.04
42.264823,-7.429412,10.157,0.039,10.643,0.069,10.39,0.048,10.051,0.055,10.844,1.202,20.771,13.929,1.206820202018511,0,12.02,12.04
113.714033,21.955632,10.917,0.032,11.722,0.434,11.681,1.118,10.784,0.05,10.649,0.015,21.664,15.106,1.2008451190723974,0,12.02,12.04
338.244041,-28.182901,12.92,0.466,13.532,0.369,13.362,0.697,12.856,0.774,12.318,0.058,23.393,18.07,1.2006523226979573,0,12.02,12.04
130.185201,8.623418,13.37,0.114,13.882,0.057,13.894,0.793,13.242,0.096,13.477,0.886,23.726,17.503,1.1997107984843682,0,12.02,12.04
41.802193,-7.691912,11.637,0.045,12.055,0.082,11.807,0.038,11.526,0.022,12.171,1.188,20.717,15.359,1.192485220034194,0,12.02,12.04
128.802127,7.46519,14.65,0.067,15.127,0.084,15.306,0.848,14.65,0.122,15.096,0.818,22.885,18.016,1.1893935429453113,1,14.54,14.56
118.555068,31.874139,9.867,0.061,10.399,0.12,10.203,0.142,9.775,0.062,10.055,1.171,19.633,14.222,1.188852387809353,0,14.54,14.56
129.773205,8.336902,14.111,0.114,14.609,0.237,14.632,0.783,14.082,0.208,14.352,0.825,21.252,17.631,1.185809006543634,0,14.54,14.56
338.026055,-27.929893,13.642,0.489,13.985,0.359,13.943,0.661,13.692,0.771,13.239,0.047,22.599,16.889,1.183880483832722,0,14.54,14.56
119.225801,23.229136,10.294,0.085,11.047,0.276,10.824,0.19,10.151,0.054,10.601,1.13,20.394,14.679,1.1829273012319903,0,14.54,14.56
124.719962,14.599017,13.862,0.152,14.365,0.073,14.643,1.007,13.729,0.1,14.008,0.588,23.093,17.877,1.1824660671664111,0,14.54,14.56
42.750058,-6.443684,9.571,0.047,10.536,0.039,10.106,0.087,9.28,0.019,9.728,1.177,21.274,16.626,1.1819428920214377,0,14.54,14.56
326.525094,12.023635,10.236,0.027,10.597,0.07,10.842,0.922,10.277,0.069,10.576,0.732,17.284,13.876,1.181650540557571,0,14.54,14.56
117.69786,32.676673,10.704,0.049,11.284,0.04,10.991,0.061,10.551,0.061,10.826,1.176,22.505,15.822,1.1808551985743214,0,14.54,14.56
325.933272,12.386977,10.23,0.036,10.79,0.065,10.821,0.868,10.109,0.069,10.361,0.791,20.421,14.874,1.178722613679741,0,14.54,14.56
130.33965,8.312244,13.021,0.023,13.577,0.048,13.782,0.959,12.896,0.006,13.176,0.682,23.075,17.376,1.17799575551018,0,14.54,14.56
128.68053,7.403007,13.965,0.058,14.767,0.053,14.796,0.881,13.792,0.049,13.936,0.775,23.12,19.741,1.1770131690002452,0,14.54,14.56
325.611262,12.05654,10.484,0.06,11.048,0.083,11.107,0.893,10.369,0.086,10.46,0.755,22.345,14.691,1.1770127441960856,0,14.54,14.56
129.969884,8.578939,10.436,0.072,10.953,0.11,11.021,0.805,10.394,0.155,10.604,0.832,20.578,14.392,1.1753969542244016,0,14.54,14.56
341.369332,1.476233,15.711,0.167,16.443,0.093,15.908,0.049,16.13,1.145,14.854,0.154,23.885,20.424,1.1720409549158255,0,13.4,0.6
218.460393,3.339372,15.288,0.016,15.706,0.042,15.479,0.054,15.197,0.102,16.038,1.165,22.075,17.739,1.1715651923815422,1,15.16,15.19
136.036623,14.030748,12.539,0.017,13.085,0.079,13.109,0.887,12.429,0.025,12.617,0.757,22.353,16.401,1.1691762057106705,0,15.16,15.19
117.059596,32.68853,10.653,0.046,11.115,0.046,10.876,0.11,10.56,0.07,10.854,1.159,20.657,14.737,1.168123709202069,0,15.16,15.19
41.232442,-7.52623,13.421,0.059,14.099,0.055,13.761,0.015,13.252,0.022,13.795,1.163,23.723,18.263,1.1660977660556595,0,15.16,15.19
325.862341,12.092843,11.099,0.038,11.649,0.08,11.677,0.888,11.016,0.082,11.09,0.742,20.163,15.171,1.1634758269942698,0,15.16,15.19
41.312341,-7.371047,11.671,0.043,12.295,0.059,11.944,0.048,11.522,0.072,11.901,1.157,23.78,17.321,1.1625261287386188,0,15.16,15.19
129.922534,8.404045,11.925,0.044,12.603,0.054,12.635,0.814,11.867,0.196,12.023,0.798,23.398,17.38,1.1587355177088514,0,15.16,15.19
42.908026,-6.628894,9.074,0.035,9.581,0.048,9.273,0.039,8.965,0.038,9.585,1.155,19.282,13.303,1.157807842433277,0,15.16,15.19
117.438834,32.840649,10.65,0.048,11.138,0.07,10.88,0.063,10.558,0.066,10.867,1.149,20.364,14.843,1.155737859551205,0,15.16,15.19
326.308082,11.33605,11.451,0.04,12.019,0.096,11.971,0.791,11.352,0.06,11.583,0.834,21.714,15.829,1.1557045470188303,0,15.16,15.19
129.939201,8.130221,11.663,0.067,12.466,0.088,12.508,0.908,11.498,0.174,11.632,0.68,23.682,17.65,1.1529843884459148,1,11.44,11.48
116.320714,32.258713,10.855,0.043,11.748,0.043,11.29,0.032,10.623,0.104,10.717,1.145,22.424,17.044,1.1517651670371003,0,11.44,11.48
129.835516,8.500434,13.855,0.141,14.377,0.19,14.378,0.758,13.819,0.189,14.042,0.809,23.224,17.467,1.1492375733502624,0,11.44,11.48
5.845047,13.761248,13.335,0.486,13.702,0.677,13.465,0.606,13.287,0.404,13.256,0.308,17.132,15.825,1.1488433313554989,1,12.7,13.9
338.096564,-28.811855,10.648,0.441,11.217,0.355,11.052,0.608,10.628,0.669,10.399,0.426,22.871,15.465,1.148567368507394,0,12.7,13.9
136.088929,13.65169,12.307,0.005,12.935,0.043,13.046,0.963,12.179,0.027,12.333,0.623,24.019,16.882,1.1480857981875745,0,12.7,13.9
40.866638,-7.784725,11.921,0.115,12.348,0.043,12.057,0.044,11.874,0.162,12.485,1.128,22.37,15.778,1.1470126416042674,0,12.7,13.9
41.822566,-6.990515,12.85,0.035,13.447,0.062,13.122,0.039,12.653,0.038,13.46,1.142,23.807,17.614,1.1455121125505396,0,12.7,13.9
130.127837,9.145338,11.996,0.066,12.867,0.12,12.619,0.613,11.816,0.142,11.961,0.947,21.81,17.636,1.1452065315915727,0,12.7,13.9
130.047733,8.133709,12.106,0.039,12.725,0.057,12.887,0.957,12.008,0.124,12.171,0.608,23.592,16.926,1.142654365939237,0,12.7,13.9
264.782126,55.014616,14.606,0.522,14.987,0.64,14.749,0.565,14.555,0.45,14.505,0.312,23.018,18.729,1.1406809369845716,1,14.664,0.991
130.470223,9.108701,14.081,0.046,14.705,0.151,14.975,1.117,14.019,0.14,13.791,0.067,23.583,18.123,1.1387251643833995,0,14.664,0.991
118.396824,34.080887,10.939,0.041,11.423,0.072,11.149,0.054,10.839,0.065,11.133,1.132,20.353,15.043,1.1381695831465537,0,14.664,0.991
323.054662,-4.118174,10.495,0.751,11.06,0.854,10.524,0.023,10.162,0.011,10.084,0.016,21.327,14.945,1.1376392222493037,0,14.664,0.991
123.603168,24.536811,13.526,0.597,14.167,0.708,13.536,0.407,13.135,0.38,12.964,0.347,22.681,17.217,1.1349585895529404,1,13.34,1.84
136.208892,13.561909,14.519,0.026,15.694,0.043,15.548,0.934,14.115,0.013,13.949,0.641,19.295,18.565,1.1339889770187364,0,13.34,1.84
128.969163,7.457992,10.365,0.044,10.876,0.047,11.277,0.999,10.376,0.093,10.514,0.524,20.268,14.696,1.1337420341506264,0,13.34,1.84
124.412338,14.347813,14.28,0.079,14.814,0.018,15.025,0.885,14.214,0.04,14.519,0.696,22.664,17.909,1.1295158254756772,1,14.2,14.23
42.025857,-7.010124,10.885,0.04,11.596,0.084,11.226,0.033,10.698,0.028,11.441,1.123,23.385,16.828,1.1276781455716876,0,14.2,14.23
193.225552,2.98933,10.746,0.043,11.359,0.04,10.967,0.016,10.592,0.054,11.145,1.124,22.493,15.769,1.1269414359229144,0,14.2,14.23
326.594861,11.223013,10.741,0.032,11.93,0.095,11.573,0.785,10.411,0.066,10.386,0.797,20.993,19.296,1.1250951070909518,0,14.2,14.23
129.936655,8.203725,11.222,0.048,11.734,0.077,11.792,0.811,11.193,0.173,11.507,0.754,20.857,15.366,1.12445497908987,0,14.2,14.23
41.217652,-7.328442,12.507,0.055,12.957,0.052,12.698,0.046,12.47,0.069,13.092,1.118,21.371,16.333,1.123623602457691,0,14.2,14.23
41.718539,-7.793199,11.994,0.104,12.422,0.083,12.154,0.025,11.837,0.091,12.452,1.111,22.169,15.823,1.122912285087308,0,14.2,14.23
117.536468,32.737178,10.784,0.047,11.103,0.069,10.913,0.068,10.775,0.069,11.175,1.111,17.836,13.861,1.1183362642783252,0,14.2,14.23
337.404668,-28.168651,10.962,0.379,11.358,0.336,11.265,0.613,11.004,0.671,10.798,0.409,20.009,14.474,1.1179570653652136,0,14.2,14.23
324.186741,3.21341,12.712,0.112,13.297,0.048,12.962,0.031,12.571,0.099,13.162,1.106,22.835,17.171,1.117517785093374,0,14.2,14.23
118.17131,32.299404,10.515,0.075,11.142,0.064,10.835,0.067,10.355,0.076,10.554,1.108,17.558,15.651,1.116982542388197,0,14.2,14.23
122.637001,15.066856,13.343,0.1,13.764,0.116,13.78,0.83,13.234,0.096,13.501,0.725,21.694,16.736,1.1167797455183364,0,14.2,14.23
192.548616,1.954761,15.247,0.564,15.569,0.755,15.386,0.538,15.337,0.188,15.308,0.169,23.348,19.157,1.1142127265473143,1,14.46,15.45
129.810785,7.884031,14.611,0.095,15.167,0.092,15.337,0.933,14.605,0.172,14.684,0.562,23.529,18.169,1.1105881324775626,0,14.46,15.45
14.631831,-1.662009,13.288,1.107,13.512,0.058,13.133,0.032,12.609,0.03,12.428,0.034,24.179,18.508,1.1099067528400752,0,14.46,15.45
118.196657,32.022014,11.123,0.078,11.744,0.053,11.412,0.03,10.974,0.063,11.21,1.103,21.579,15.931,1.1092208977476037,1,10.99,11.03
129.015259,29.960582,11.11,0.047,11.306,0.348,11.604,0.662,10.991,0.045,11.218,0.811,18.919,14.512,1.1051257846960227,0,10.99,11.03
118.243259,32.020369,10.736,0.078,11.503,0.046,11.092,0.035,10.514,0.074,10.671,1.098,22.579,16.853,1.1047646808257403,1,10.54,10.56
128.951403,7.446343,13.93,0.039,14.625,0.052,14.703,0.835,13.812,0.045,14.153,0.717,19.669,18.689,1.103432825322865,0,10.54,10.56
42.633883,-7.345017,13.446,0.017,13.994,0.069,13.68,0.029,13.292,0.02,13.768,1.1,23.794,17.889,1.1028558382671785,0,10.54,10.56
40.922739,-7.180669,11.775,0.054,12.507,0.069,12.124,0.069,11.565,0.05,12.093,1.096,21.487,17.361,1.1027937250456226,1,11.47,11.6
344.632433,5.872871,12.0,0.117,12.98,0.121,12.471,0.094,11.683,0.113,12.063,1.077,21.835,18.624,1.0999381800810444,1,11.87,12.48
129.678458,8.095026,12.195,0.097,12.429,0.155,12.692,0.875,12.381,0.286,12.632,0.573,15.855,14.38,1.0996290283545629,1,12.12,12.19
352.675775,-29.55265,9.67,0.849,10.21,0.692,9.742,0.066,9.341,0.026,9.205,0.054,21.261,14.35,1.09891446436927,0,12.12,12.19
132.381109,23.050167,12.666,0.028,13.56,0.908,13.181,0.614,12.508,0.03,12.383,0.039,22.6,16.771,1.0975723210795725,0,12.12,12.19
326.144943,11.644554,11.472,0.06,12.347,0.085,12.118,0.775,11.202,0.063,11.251,0.767,23.201,18.198,1.0971362723016682,1,11.18,11.22
41.631506,-7.353739,10.642,0.074,11.29,0.066,10.926,0.034,10.437,0.121,10.95,1.085,20.355,16.214,1.0967470082019828,0,11.18,11.22
39.453406,-7.163755,13.164,0.255,13.657,0.266,13.544,0.644,13.169,0.424,13.258,0.686,22.173,16.509,1.095850811013981,0,15.4,16.4
130.803561,8.787697,10.523,0.112,11.067,0.099,11.083,0.816,10.363,0.034,10.622,0.714,21.84,15.365,1.0950584459288006,0,15.4,16.4
42.30756,-7.486025,11.618,0.03,12.09,0.075,11.813,0.031,11.479,0.027,12.099,1.091,21.338,15.54,1.0947584208399586,0,15.4,16.4
342.382972,1.401179,13.215,0.037,13.812,0.022,13.447,0.066,13.605,0.92,13.091,0.584,23.963,17.526,1.092549770033384,0,15.4,16.4
129.006233,30.017981,8.103,0.073,8.605,0.121,8.565,0.372,8.019,0.11,8.203,1.011,18.379,12.682,1.0920508229931425,1,8.09,0.02
41.820189,-7.165397,11.178,0.039,11.808,0.075,11.462,0.045,10.994,0.039,11.535,1.087,23.346,16.03,1.0919070473259158,0,8.09,0.02
114.857315,20.260801,10.396,0.023,10.861,0.221,11.332,1.068,10.211,0.027,10.122,0.018,21.867,15.364,1.0913509976171736,0,8.09,0.02
215.773269,1.900276,13.397,0.522,13.727,0.577,13.504,0.562,13.365,0.455,13.472,0.249,20.883,16.794,1.091000916589899,1,12.7,13.8
129.848731,8.38322,11.603,0.099,12.075,0.169,12.108,0.774,11.6,0.22,11.804,0.703,20.454,15.207,1.086299682408128,0,12.7,13.8
338.16032,-29.013806,13.028,0.024,13.634,0.026,13.591,0.648,13.215,0.742,12.979,0.456,22.972,16.828,1.0861196987441115,0,12.7,13.8
42.006782,-7.87595,11.178,0.031,11.45,0.097,11.281,0.013,11.119,0.051,11.841,1.08,18.755,14.584,1.0860662963189678,0,12.7,13.8
41.492512,-7.432196,12.499,0.05,13.015,0.056,12.734,0.025,12.407,0.056,13.011,1.08,22.472,16.353,1.0843417358010343,0,12.7,13.8
124.86488,14.607211,12.409,0.087,12.932,0.059,13.167,0.944,12.29,0.092,12.404,0.514,22.882,16.062,1.0839031322032426,0,7.93,0.02
