RAJ2000,DEJ2000,nobs,Vmag,e_Vmag,Bmag,e_Bmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,fuv_mag,nuv_mag,present,type,min_mag,max_mag,class,Jmag,Hmag,Kmag,period,fuv-nuv,nuv-B,B-V,g-V,g-r,r-i,i-J,J-H,H-K
355.349072,-0.040415,6,13.214,0.045,14.005,0.023,13.571,0.006,13.002,0.022,12.76,0.061,30.0,19.5628,1,ROT,12.99,13.01,General Rotators,11.759,11.363,11.236,,10.4372,5.5577999999999985,0.7910000000000004,0.3569999999999993,0.5689999999999991,0.24200000000000088,1.0009999999999994,0.3960000000000008,0.1269999999999989
342.031391,-22.73917,5,14.123,0.034,15.112,0.011,14.576,0.038,13.754,0.036,13.472,0.066,30.0,21.5138,1,ROT,13.74,13.76,General Rotators,12.116,11.606,11.433,,8.4862,6.4018,0.9890000000000008,0.4530000000000012,0.822000000000001,0.28200000000000003,1.3559999999999999,0.5099999999999998,0.17300000000000004
341.148701,-7.617165,12,8.048,0.0,8.249,0.0,8.161,0.0,8.066,0.0,8.11,0.0,30.0,30.0,1,DSCT,8.06,8.12,Оґ Scuti & HADS,7.484,7.423,7.37,0.07705,0.0,21.750999999999998,0.2010000000000005,0.11299999999999955,0.09499999999999886,-0.04399999999999871,0.6259999999999994,0.06099999999999994,0.052999999999999936
352.949043,-5.067637,3,15.482,0.086,16.676,0.121,16.128,0.061,15.172,0.053,14.794,0.08,30.0,30.0,1,RS,15.14,15.24,Ellipsoidal/Reflection,13.542,12.954,12.832,,0.0,13.324000000000002,1.193999999999999,0.6460000000000008,0.9559999999999995,0.3780000000000001,1.2520000000000007,0.5879999999999992,0.12199999999999989
338.262342,-7.25933,11,11.435,0.046,12.118,0.033,11.739,0.022,11.256,0.04,11.116,0.055,30.0,16.7207,1,VAR,11.287,0.003,Exotic,10.222,9.934,9.857,9.951297,13.2793,4.6027000000000005,0.6829999999999998,0.30400000000000027,0.48300000000000054,0.14000000000000057,0.8940000000000001,0.28800000000000026,0.07699999999999996
338.217183,-7.264437,8,16.005,0.056,17.183,0.116,16.574,0.085,15.662,0.094,15.233,0.151,30.0,30.0,1,RS,15.59,15.73,Ellipsoidal/Reflection,13.891,13.349,13.151,,0.0,12.817,1.1780000000000008,0.5690000000000026,0.9120000000000008,0.42900000000000027,1.3420000000000005,0.5419999999999998,0.1980000000000004
337.496589,-11.33758,7,15.369,0.099,16.104,0.097,15.711,0.087,15.186,0.072,14.939,0.066,30.0,30.0,1,EW,15.662,0.271,Eclipsing,13.971,13.615,13.468,0.3036304,0.0,13.896,0.7349999999999994,0.3420000000000005,0.5250000000000004,0.2469999999999999,0.968,0.35599999999999987,0.14700000000000024
358.656909,-23.711692,3,15.881,0.0,17.411,0.0,16.676,0.008,15.488,0.01,14.456,0.033,30.0,30.0,1,ROT,15.06,15.1,General Rotators,12.518,11.859,11.648,,0.0,12.588999999999999,1.5300000000000011,0.7949999999999982,1.1879999999999988,1.032,1.9379999999999988,0.6590000000000007,0.2110000000000003
352.841129,-4.932264,3,15.634,0.0,16.253,0.037,15.936,0.034,15.311,0.074,15.227,0.0,30.0,21.2906,1,RRAB,19.47,0.52,RR Lyrae,14.277,13.922,13.795,0.621644,8.709399999999999,5.037600000000001,0.6189999999999998,0.3019999999999996,0.625,0.08399999999999963,0.9500000000000011,0.35499999999999865,0.12700000000000067
1.674901,-8.67513,4,13.117,0.033,13.871,0.016,13.453,0.027,12.905,0.041,12.674,0.037,30.0,19.1438,1,ROT,12.89,12.92,General Rotators,11.703,11.34,11.278,,10.856200000000001,5.272799999999998,0.7539999999999996,0.3359999999999985,0.548,0.23099999999999987,0.9710000000000001,0.36299999999999955,0.06199999999999939
338.419454,-14.330654,10,13.834,0.035,14.273,0.052,14.015,0.032,13.754,0.033,13.714,0.092,21.2962,17.1582,1,DSCT|GDOR|SXPHE,13.73,13.75,Оґ Scuti & HADS,12.983,12.709,12.705,,4.137999999999998,2.885200000000001,0.43900000000000006,0.18100000000000094,0.261000000000001,0.03999999999999915,0.7309999999999999,0.2740000000000009,0.0039999999999995595
337.879564,-9.490696,10,12.931,0.091,13.781,0.098,13.292,0.083,12.702,0.113,12.413,0.074,30.0,18.982,1,EC|ESD,12.82,0.29,Eclipsing,11.448,11.018,10.907,0.33006,11.018,5.200999999999999,0.8500000000000014,0.36100000000000065,0.5899999999999999,0.2889999999999997,0.9649999999999999,0.4299999999999997,0.11100000000000065
337.894833,-9.441882,9,14.447,0.033,15.403,0.077,14.854,0.044,14.187,0.03,13.931,0.072,30.0,21.4513,1,VAR,14.205,0.015,Exotic,12.903,12.503,12.365,19.748745,8.5487,6.048299999999999,0.9560000000000013,0.40700000000000003,0.6669999999999998,0.2560000000000002,1.0279999999999987,0.40000000000000036,0.1379999999999999
337.828629,-9.426997,10,11.148,0.036,12.343,0.073,11.752,0.029,10.652,0.042,10.225,0.052,30.0,20.052,1,VAR,10.729,0.001,Exotic,0.0,0.0,0.0,15.541903,9.948,7.709,1.1950000000000003,0.604000000000001,1.1000000000000014,0.4269999999999996,10.225,0.0,0.0
337.541558,-11.166516,11,11.911,0.074,13.248,0.026,12.544,0.023,11.387,0.043,10.912,0.063,30.0,30.0,1,VAR,11.425,0.005,Exotic,9.387,8.572,8.457,2.706906,0.0,16.752000000000002,1.3369999999999997,0.6330000000000009,1.157,0.47499999999999964,1.5250000000000004,0.8150000000000013,0.11499999999999844
359.862578,0.31842,15,14.94,0.057,15.528,0.099,15.158,0.069,14.769,0.074,14.653,0.094,30.0,19.3802,1,ROT,14.79,14.82,General Rotators,13.766,13.402,13.312,,10.619800000000001,3.852199999999998,0.588000000000001,0.21799999999999997,0.38899999999999935,0.11599999999999966,0.8870000000000005,0.36400000000000077,0.08999999999999986
337.741262,-9.432743,9,14.398,0.071,15.372,0.064,14.812,0.033,14.101,0.066,13.802,0.038,30.0,30.0,1,VAR,14.112,0.005,Exotic,12.681,12.227,12.125,15.899188,0.0,14.628,0.9740000000000002,0.4139999999999997,0.7109999999999985,0.29900000000000126,1.1210000000000004,0.45399999999999885,0.10200000000000031
341.081521,-7.598375,22,14.513,0.037,14.957,0.066,14.699,0.07,14.444,0.043,14.374,0.123,30.0,30.0,1,DSCT|GDOR|SXPHE,14.4,14.42,Оґ Scuti & HADS,13.633,13.413,13.31,,0.0,15.043,0.44400000000000084,0.18599999999999994,0.254999999999999,0.07000000000000028,0.7410000000000014,0.21999999999999886,0.10299999999999976
337.724433,-11.17137,10,12.699,0.063,13.654,0.032,13.124,0.027,12.375,0.026,12.1,0.031,30.0,30.0,1,VAR,12.421,0.002,Exotic,10.921,10.411,10.312,2.961946,0.0,16.346,0.9550000000000001,0.4250000000000007,0.7490000000000006,0.27500000000000036,1.1790000000000003,0.5099999999999998,0.0990000000000002
340.526974,-16.040821,10,14.65,0.056,15.574,0.064,15.075,0.049,14.354,0.025,14.148,0.081,30.0,21.0236,1,ROT,14.41,14.44,General Rotators,13.077,12.617,12.542,,8.976400000000002,5.4495999999999984,0.9239999999999995,0.42499999999999893,0.7210000000000001,0.20599999999999952,1.0709999999999997,0.4599999999999991,0.07500000000000107
342.354179,-22.661812,2,15.661,0.0,16.537,0.0,16.051,0.044,15.529,0.0,15.3,0.0,30.0,21.8621,1,ROT,15.58,15.59,General Rotators,14.389,14.017,13.869,0.314847,8.137899999999998,5.325100000000003,0.8759999999999994,0.3899999999999988,0.5219999999999985,0.2289999999999992,0.9110000000000014,0.3719999999999999,0.1479999999999997
1.909615,-19.985889,4,15.092,0.065,16.487,0.048,15.799,0.053,14.486,0.026,14.011,0.023,30.0,30.0,1,ROT,14.49,14.52,General Rotators,12.59,11.917,11.778,,0.0,13.513000000000002,1.3949999999999978,0.706999999999999,1.3129999999999988,0.4750000000000014,1.4209999999999994,0.673,0.13899999999999935
337.882719,-11.360091,11,12.723,0.071,13.299,0.037,12.96,0.019,12.556,0.041,12.459,0.065,30.0,17.7647,1,VAR,12.604,0.001,Exotic,11.572,11.282,11.266,8.184787,12.235299999999999,4.465700000000002,0.5759999999999987,0.2370000000000001,0.4040000000000017,0.09699999999999953,0.8870000000000005,0.28999999999999915,0.016000000000000014
1.237825,-8.859925,6,14.827,0.226,15.626,0.217,15.145,0.227,14.574,0.15,14.285,0.171,30.0,20.774,1,EW,14.62,15.05,Eclipsing,13.325,12.922,12.853,0.38801,9.225999999999999,5.1480000000000015,0.7989999999999995,0.3179999999999996,0.5709999999999997,0.2889999999999997,0.9600000000000009,0.4029999999999987,0.06900000000000084
337.917528,-11.24788,11,13.532,0.084,14.435,0.059,13.951,0.068,13.121,0.055,12.723,0.035,30.0,19.9176,1,VAR,13.137,0.042,Exotic,0.0,0.0,0.0,1.068956,10.0824,5.4826,0.9030000000000005,0.4190000000000005,0.8300000000000001,0.3979999999999997,12.723,0.0,0.0
341.693483,-19.353384,3,15.987,0.062,17.088,0.135,16.522,0.026,15.699,0.048,15.678,0.0,30.0,30.0,1,RS,15.86,15.92,Ellipsoidal/Reflection,14.342,13.817,13.775,,0.0,12.911999999999999,1.1010000000000009,0.5349999999999984,0.8229999999999986,0.02099999999999902,1.3360000000000003,0.5250000000000004,0.041999999999999815
340.145043,-16.265066,11,10.859,0.06,11.244,0.055,10.997,0.029,10.791,0.044,10.768,0.098,18.5757,14.3972,1,VAR,10.837,0.003,Exotic,10.02,9.825,9.773,11.337952,4.178500000000001,3.1532,0.3849999999999998,0.1379999999999999,0.20599999999999952,0.022999999999999687,0.7480000000000011,0.19500000000000028,0.0519999999999996
3.774432,-12.076801,4,14.493,0.026,14.928,0.033,14.657,0.026,14.407,0.032,14.21,0.11,30.0,18.1262,1,DSCT|GDOR|SXPHE,14.36,14.39,Оґ Scuti & HADS,13.552,13.36,13.283,,11.8738,3.1982,0.4350000000000005,0.1639999999999997,0.25,0.19699999999999918,0.6580000000000013,0.19200000000000017,0.07699999999999996
1.458575,-20.366913,4,15.522,0.08,16.233,0.016,15.855,0.041,15.244,0.021,15.113,0.146,30.0,20.674,1,ROT,15.28,15.32,General Rotators,14.062,13.69,13.541,,9.326,4.440999999999999,0.7110000000000003,0.3330000000000002,0.6110000000000007,0.13100000000000023,1.0510000000000002,0.3719999999999999,0.14899999999999913
352.969336,-23.299746,4,14.561,0.012,15.636,0.006,15.162,0.063,14.096,0.059,13.773,0.075,30.0,30.0,1,ROT,14.17,14.19,General Rotators,12.487,11.902,11.796,,0.0,14.364,1.0749999999999993,0.6010000000000009,1.0660000000000007,0.3230000000000004,1.2859999999999996,0.5850000000000009,0.10599999999999987
349.679048,-12.624727,5,13.127,0.008,13.737,0.036,13.395,0.038,13.059,0.112,12.883,0.028,30.0,30.0,1,DSCT|GDOR|SXPHE,12.99,13.02,Оґ Scuti & HADS,12.094,11.8,11.746,,0.0,16.262999999999998,0.6099999999999994,0.2679999999999989,0.3360000000000003,0.17600000000000016,0.7889999999999997,0.2939999999999987,0.05400000000000027
349.679084,-12.624723,10,13.141,0.038,13.706,0.032,13.376,0.041,13.123,0.41,12.919,0.074,30.0,30.0,1,DSCT|GDOR|SXPHE,12.99,13.02,Оґ Scuti & HADS,12.094,11.8,11.746,,0.0,16.294,0.5649999999999995,0.23499999999999943,0.2530000000000001,0.20399999999999885,0.8250000000000011,0.2939999999999987,0.05400000000000027
349.757032,-12.598903,5,16.106,0.018,17.388,0.157,16.923,0.261,15.961,0.302,15.349,0.055,30.0,30.0,1,E,15.81,16.3,Eclipsing,14.088,13.539,13.342,0.59033,0.0,12.611999999999998,1.282,0.8169999999999966,0.961999999999998,0.6120000000000001,1.261000000000001,0.5489999999999995,0.19699999999999918
338.723091,-14.483109,3,15.297,0.054,16.093,0.051,15.687,0.041,15.17,0.126,14.885,0.039,30.0,20.6418,1,DSCT|GDOR|SXPHE,15.18,15.22,Оґ Scuti & HADS,13.925,13.518,13.422,,9.3582,4.5488,0.7959999999999994,0.3899999999999988,0.5169999999999995,0.28500000000000014,0.9599999999999991,0.40700000000000003,0.09600000000000009
338.723077,-14.482943,4,15.401,0.045,16.179,0.09,15.716,0.034,15.15,0.07,15.013,0.128,30.0,20.6418,1,DSCT|GDOR|SXPHE,15.18,15.22,Оґ Scuti & HADS,13.925,13.518,13.422,,9.3582,4.462800000000001,0.7779999999999987,0.3149999999999995,0.565999999999999,0.13700000000000045,1.0879999999999992,0.40700000000000003,0.09600000000000009
338.723098,-14.483051,4,15.378,0.036,16.147,0.076,15.672,0.03,15.221,0.027,14.96,0.095,30.0,20.6418,1,DSCT|GDOR|SXPHE,15.18,15.22,Оґ Scuti & HADS,13.925,13.518,13.422,,9.3582,4.4948000000000015,0.7689999999999984,0.2940000000000005,0.4510000000000005,0.26099999999999923,1.0350000000000001,0.40700000000000003,0.09600000000000009
0.064968,-15.404372,4,15.176,0.04,16.224,0.082,15.704,0.039,14.826,0.043,14.517,0.081,30.0,30.0,1,ROT,14.87,14.9,General Rotators,0.0,0.0,0.0,,0.0,13.776,1.048,0.5280000000000005,0.8780000000000001,0.30900000000000105,14.517,0.0,0.0
351.706468,-13.940657,8,14.112,0.024,14.514,0.072,14.214,0.056,14.1,0.049,14.135,0.071,21.3584,17.3576,1,DSCT|GDOR|SXPHE,14.05,14.07,Оґ Scuti & HADS,13.474,13.33,13.317,,4.000799999999998,2.843600000000002,0.40199999999999925,0.10200000000000031,0.11400000000000077,-0.03500000000000014,0.6609999999999996,0.14400000000000013,0.0129999999999999
3.179942,-5.920926,9,13.221,0.012,14.4,0.04,13.793,0.049,12.818,0.012,12.206,0.151,30.0,21.6115,1,RS,12.8,12.84,Ellipsoidal/Reflection,11.058,10.442,10.323,,8.3885,7.211499999999999,1.1790000000000003,0.5719999999999992,0.9749999999999996,0.6120000000000001,1.1479999999999997,0.6159999999999997,0.11899999999999977
348.345371,1.725266,11,13.165,0.104,14.219,0.036,13.708,0.022,12.815,0.105,12.494,0.073,30.0,20.478,1,ROT,12.89,12.92,General Rotators,11.306,10.804,10.683,,9.521999999999998,6.259000000000002,1.0540000000000003,0.543000000000001,0.8930000000000007,0.32099999999999973,1.1880000000000006,0.5019999999999989,0.12100000000000044
339.902421,-16.129827,6,12.635,0.037,13.458,0.052,13.012,0.027,12.381,0.032,12.177,0.042,30.0,30.0,1,VAR,12.464,0.026,Exotic,11.149,10.738,10.641,16.462159,0.0,16.542,0.8230000000000004,0.37700000000000067,0.6310000000000002,0.20400000000000063,1.0280000000000005,0.4109999999999996,0.09699999999999953
339.902461,-16.129826,6,12.643,0.058,13.468,0.039,13.022,0.047,12.425,0.11,12.205,0.097,30.0,30.0,1,VAR,12.464,0.026,Exotic,11.149,10.738,10.641,16.462159,0.0,16.532,0.8249999999999993,0.37899999999999956,0.5969999999999995,0.22000000000000064,1.056000000000001,0.4109999999999996,0.09699999999999953
344.460745,-24.627337,6,14.832,0.0,15.868,0.029,15.296,0.076,14.499,0.037,14.087,0.154,30.0,21.6491,1,EW,14.57,0.57,Eclipsing,12.809,12.293,12.144,0.266848,8.3509,5.7811,1.0359999999999996,0.46399999999999864,0.7969999999999988,0.4120000000000008,1.2780000000000005,0.516,0.14899999999999913
347.898464,-1.154181,7,14.194,0.088,15.53,0.03,14.915,0.071,13.655,0.097,12.897,0.081,30.0,20.8582,1,EB,14.13,14.41,Eclipsing,11.311,10.611,10.45,0.31021618,9.1418,5.328200000000001,1.3359999999999985,0.7209999999999983,1.2599999999999998,0.7579999999999991,1.5860000000000003,0.6999999999999993,0.16100000000000136
3.903251,-11.938231,6,13.054,0.01,13.823,0.062,13.4,0.056,12.834,0.018,12.694,0.055,30.0,19.4006,1,EP,12.9,0.016,Eclipsing,11.702,11.408,11.341,2.4238039,10.5994,5.5776,0.7690000000000001,0.3460000000000001,0.5660000000000007,0.1399999999999988,0.9920000000000009,0.2940000000000005,0.06700000000000017
359.544865,-20.010452,13,14.138,0.327,14.463,0.43,14.299,0.371,14.116,0.265,13.986,0.219,17.9955,16.3311,1,RRAB/BL,13.6,0.9,RR Lyrae,13.086,12.857,12.87,0.531352,1.6644000000000005,1.8681,0.3249999999999993,0.1609999999999996,0.18299999999999983,0.129999999999999,0.9000000000000004,0.22900000000000098,-0.0129999999999999
341.663008,-19.358462,6,14.118,0.058,15.089,0.035,14.585,0.044,13.817,0.044,13.448,0.072,30.0,20.6526,1,ROT,14.11,14.24,General Rotators,12.348,11.768,11.716,40.94,9.3474,5.563599999999999,0.9710000000000001,0.4670000000000005,0.7680000000000007,0.3689999999999998,1.0999999999999996,0.5800000000000001,0.05200000000000138
0.011368,-20.013915,5,15.429,0.162,16.387,0.145,15.826,0.08,15.041,0.049,14.758,0.14,30.0,30.0,1,RS,15.08,15.17,Ellipsoidal/Reflection,13.471,13.015,12.884,,0.0,13.613,0.9580000000000002,0.39700000000000024,0.7850000000000001,0.28300000000000125,1.286999999999999,0.4559999999999995,0.13100000000000023
338.375998,-14.58609,11,11.163,0.036,12.675,0.035,11.902,0.03,10.619,0.035,10.068,0.031,30.0,21.7896,1,VAR,10.64,0.006,Exotic,8.46,7.646,7.466,10.640223,8.2104,9.1146,1.5120000000000005,0.738999999999999,1.2829999999999995,0.5510000000000002,1.6079999999999988,0.814000000000001,0.17999999999999972
338.263105,-9.517847,14,11.769,0.052,13.246,0.058,12.469,0.037,11.279,0.042,10.706,0.081,30.0,21.686,1,VAR,11.285,0.005,Exotic,9.169,8.344,8.154,7.637637,8.314,8.44,1.4770000000000003,0.6999999999999993,1.1899999999999995,0.5730000000000004,1.536999999999999,0.8250000000000011,0.1899999999999995
341.914468,-22.742507,2,15.856,0.0,17.137,0.0,16.502,0.022,15.601,0.08,15.476,0.298,30.0,30.0,1,ROT,15.65,15.67,General Rotators,14.118,13.579,13.545,0.78943,0.0,12.863,1.2810000000000006,0.645999999999999,0.900999999999998,0.125,1.3580000000000005,0.5389999999999997,0.034000000000000696
338.594157,-7.403502,9,15.461,0.167,16.537,0.172,16.001,0.159,15.056,0.154,14.606,0.165,30.0,22.1226,1,EA,15.87,0.66,Eclipsing,13.7,13.085,12.915,0.582502,7.8774000000000015,5.5855999999999995,1.0759999999999987,0.5400000000000009,0.9450000000000021,0.4499999999999993,0.9060000000000006,0.6149999999999984,0.1700000000000017
357.21825,-3.19484,5,11.934,0.069,12.687,0.08,12.3,0.052,11.757,0.05,11.615,0.068,30.0,17.2045,1,EB,11.96,12.09,Eclipsing,10.718,10.402,10.301,0.430201,12.7955,4.5175,0.7530000000000001,0.36600000000000144,0.543000000000001,0.14199999999999946,0.8970000000000002,0.3160000000000007,0.10099999999999909
341.094126,-7.510208,14,15.824,0.09,16.871,0.128,16.311,0.164,15.482,0.085,15.001,0.171,30.0,30.0,1,RS,15.42,15.57,Ellipsoidal/Reflection,13.815,13.233,13.126,,0.0,13.129000000000001,1.0469999999999988,0.4870000000000001,0.8290000000000006,0.48099999999999987,1.186,0.581999999999999,0.1070000000000011
3.058303,-12.140209,7,12.675,0.03,13.71,0.026,13.16,0.027,12.305,0.033,11.994,0.053,30.0,30.0,1,ROT,12.35,12.38,General Rotators,0.0,0.0,0.0,,0.0,16.29,1.0350000000000001,0.48499999999999943,0.8550000000000004,0.31099999999999994,11.994,0.0,0.0
342.292307,-5.355338,12,14.795,0.029,16.279,0.098,15.494,0.059,14.191,0.068,13.014,0.076,30.0,30.0,1,ROT,15.48,0.24,General Rotators,0.0,0.0,0.0,43.31,0.0,13.721,1.484,0.6989999999999998,1.302999999999999,1.1770000000000014,13.014,0.0,0.0
358.657553,-23.689027,7,14.176,0.108,14.439,0.146,14.272,0.119,14.204,0.107,14.174,0.142,30.0,30.0,1,HADS,14.26,0.58,Оґ Scuti & HADS,13.6,13.503,13.51,0.0465739,0.0,15.561,0.2629999999999999,0.09600000000000009,0.06799999999999962,0.030000000000001137,0.5739999999999998,0.09699999999999953,-0.006999999999999673
354.752841,-7.225745,15,13.881,0.047,14.93,0.054,14.418,0.033,13.497,0.042,13.181,0.063,30.0,21.2683,1,ROT,13.53,13.55,General Rotators,0.0,0.0,0.0,,8.7317,6.3383,1.0489999999999995,0.536999999999999,0.9209999999999994,0.3160000000000007,13.181,0.0,0.0
340.082828,-16.067222,10,11.857,0.033,12.783,0.043,12.3,0.027,11.542,0.027,11.297,0.034,30.0,30.0,1,VAR,11.628,0.002,Exotic,0.0,0.0,0.0,16.863676,0.0,17.217,0.9260000000000002,0.4430000000000014,0.7580000000000009,0.24499999999999922,11.297,0.0,0.0
350.956028,-13.801288,7,13.226,0.094,14.388,0.119,13.784,0.047,12.899,0.424,12.352,0.039,30.0,21.2003,1,ROT,12.77,12.79,General Rotators,0.0,0.0,0.0,,8.799700000000001,6.812299999999999,1.161999999999999,0.5579999999999998,0.8850000000000016,0.5469999999999988,12.352,0.0,0.0
340.05503,-15.990526,5,14.608,0.02,16.123,0.043,15.338,0.039,14.128,0.054,13.632,0.042,30.0,30.0,1,VAR,14.173,0.008,Exotic,12.034,11.315,11.122,9.409728,0.0,13.876999999999999,1.5150000000000006,0.7299999999999986,1.209999999999999,0.49600000000000044,1.597999999999999,0.7190000000000012,0.19299999999999962
350.956105,-13.801285,6,13.169,0.034,14.335,0.051,13.782,0.046,12.741,0.09,12.307,0.019,30.0,21.2003,1,ROT,12.77,12.79,General Rotators,0.0,0.0,0.0,,8.799700000000001,6.865299999999998,1.1660000000000004,0.6129999999999995,1.0410000000000004,0.4339999999999993,12.307,0.0,0.0
340.055155,-15.990557,4,14.665,0.038,16.112,0.084,15.312,0.056,14.144,0.037,13.641,0.017,30.0,30.0,1,VAR,14.173,0.008,Exotic,12.034,11.315,11.122,9.409728,0.0,13.888000000000002,1.4469999999999992,0.6470000000000002,1.1679999999999993,0.5030000000000001,1.6069999999999993,0.7190000000000012,0.19299999999999962
1.357675,-8.676438,6,13.434,0.043,14.203,0.059,13.77,0.064,13.194,0.056,12.92,0.066,30.0,19.3777,1,EW,13.85,0.23,Eclipsing,11.9,11.479,11.402,0.263085,10.6223,5.174700000000001,0.7690000000000001,0.3360000000000003,0.5759999999999987,0.2740000000000009,1.0199999999999996,0.42100000000000115,0.07699999999999996
338.564634,-7.254861,12,10.549,0.038,11.089,0.028,10.79,0.024,10.432,0.044,10.334,0.044,21.0603,14.7823,1,VAR,10.462,0.001,Exotic,0.0,0.0,0.0,1.970414,6.278000000000002,3.693299999999999,0.5400000000000009,0.24099999999999966,0.35799999999999876,0.09800000000000075,10.334,0.0,0.0
342.119702,-22.579896,5,13.081,0.046,14.093,0.023,13.581,0.026,12.731,0.078,12.425,0.052,30.0,20.7059,1,ROT,12.72,12.75,General Rotators,11.189,10.673,10.613,,9.2941,6.6129,1.0120000000000005,0.5,0.8499999999999996,0.30599999999999916,1.2360000000000007,0.516,0.0600000000000005
346.190826,0.860077,8,15.077,0.008,16.083,0.168,15.64,0.041,14.704,0.067,14.427,0.063,30.0,30.0,1,ROT,14.72,14.75,General Rotators,13.142,12.578,12.476,,0.0,13.917000000000002,1.0059999999999985,0.5630000000000006,0.9359999999999999,0.277000000000001,1.2850000000000001,0.5640000000000001,0.10199999999999854
344.834325,-4.787081,7,13.382,0.037,13.955,0.023,13.634,0.016,13.247,0.024,13.136,0.024,20.8754,17.7265,1,DSCT|GDOR|SXPHE,13.24,13.26,Оґ Scuti & HADS,12.305,12.042,11.989,,3.1488999999999976,3.7715000000000014,0.5730000000000004,0.25200000000000067,0.38700000000000045,0.11100000000000065,0.8309999999999995,0.2629999999999999,0.05299999999999905
349.907272,-12.407481,11,13.057,0.027,13.647,0.041,13.306,0.043,13.014,0.334,12.825,0.053,30.0,30.0,1,DSCT|GDOR|SXPHE,12.92,12.94,Оґ Scuti & HADS,12.004,11.706,11.67,,0.0,16.353,0.5899999999999999,0.24899999999999878,0.2919999999999998,0.18900000000000006,0.8209999999999997,0.29800000000000004,0.03599999999999959
337.598863,-11.036944,10,9.914,0.154,10.276,0.024,10.1,0.107,9.744,0.0,9.592,0.0,30.0,30.0,1,VAR,9.743,0.001,Exotic,8.732,8.489,8.412,12.690173,0.0,19.724,0.3620000000000001,0.18599999999999994,0.35599999999999987,0.15199999999999925,0.8600000000000012,0.24299999999999855,0.07699999999999996
349.943161,-12.37099,9,14.919,0.056,15.992,0.147,15.394,0.064,14.571,0.1,14.29,0.098,30.0,30.0,1,RS,14.6,14.75,Ellipsoidal/Reflection,12.946,12.4,12.267,,0.0,14.008,1.0730000000000004,0.47499999999999964,0.8230000000000004,0.2810000000000006,1.3439999999999994,0.5459999999999994,0.1330000000000009
353.413896,-24.722442,6,13.154,0.102,13.707,0.028,13.345,0.058,12.878,0.033,12.746,0.047,30.0,18.0749,1,DSCT|GDOR|SXPHE,12.92,12.96,Оґ Scuti & HADS,11.848,11.575,11.482,,11.9251,4.367899999999999,0.5530000000000008,0.19100000000000072,0.4670000000000005,0.13199999999999967,0.8979999999999997,0.27300000000000146,0.09299999999999997
0.281709,0.464828,3,15.111,0.0,15.864,0.053,15.484,0.053,14.77,0.067,14.554,0.103,30.0,21.6902,1,ROT,14.79,14.81,General Rotators,13.437,13.061,12.941,3.08563,8.3098,5.8262,0.7530000000000001,0.37299999999999933,0.7140000000000004,0.2159999999999993,1.1170000000000009,0.37599999999999945,0.11999999999999922
0.281643,0.464995,3,15.055,0.039,15.932,0.021,15.405,0.0,14.835,0.0,14.549,0.102,30.0,21.6902,1,ROT,14.79,14.81,General Rotators,13.437,13.061,12.941,3.08563,8.3098,5.7582,0.8770000000000007,0.34999999999999964,0.5699999999999985,0.28600000000000136,1.112,0.37599999999999945,0.11999999999999922
344.805951,-4.713187,5,15.776,0.191,16.239,0.348,15.947,0.289,15.652,0.199,15.512,0.208,30.0,19.8091,1,RRAB,15.722,0.71,RR Lyrae,14.656,14.506,14.554,0.54849,10.1909,3.5701,0.46300000000000097,0.17099999999999937,0.29499999999999993,0.1399999999999988,0.8559999999999999,0.15000000000000036,-0.04800000000000004
342.281037,-18.759839,4,14.262,0.018,15.632,0.075,14.956,0.0,13.741,0.02,13.194,0.01,30.0,22.2278,1,ROT,13.7,13.72,General Rotators,11.831,11.142,11.009,,7.7722000000000016,6.595799999999999,1.3699999999999992,0.6939999999999991,1.2149999999999999,0.5469999999999988,1.3630000000000013,0.6890000000000001,0.13299999999999912
343.945995,-24.314281,9,12.863,0.032,13.784,0.018,13.315,0.015,12.593,0.04,12.328,0.186,30.0,19.9739,1,ROT,12.62,12.64,General Rotators,0.0,0.0,0.0,,10.0261,6.1899,0.9210000000000012,0.45199999999999996,0.7219999999999995,0.26500000000000057,12.328,0.0,0.0
337.894777,-11.404714,10,12.631,0.047,13.465,0.037,13.019,0.018,12.336,0.029,12.135,0.024,30.0,19.3196,1,VAR,12.411,0.029,Exotic,11.083,10.627,10.563,6.494033,10.680399999999999,5.854600000000001,0.8339999999999996,0.3879999999999999,0.6829999999999998,0.2010000000000005,1.0519999999999996,0.4559999999999995,0.06400000000000006
345.761985,-4.67828,8,13.513,0.043,13.875,0.022,13.642,0.019,13.491,0.034,13.51,0.108,20.1829,16.5637,1,DSCT|GDOR|SXPHE,13.42,13.46,Оґ Scuti & HADS,12.783,12.613,12.592,,3.6191999999999993,2.6887000000000008,0.3620000000000001,0.12899999999999956,0.1509999999999998,-0.019000000000000128,0.7270000000000003,0.16999999999999993,0.02099999999999902
352.221549,-11.975519,4,15.901,0.0,16.817,0.11,16.423,0.07,15.835,0.029,15.757,0.0,30.0,21.0854,1,RS,15.81,15.93,Ellipsoidal/Reflection,14.572,14.169,14.187,,8.9146,4.2684,0.9160000000000004,0.5219999999999985,0.5879999999999974,0.07800000000000118,1.1850000000000005,0.4029999999999987,-0.017999999999998906
